date,account_id,service,region,environment,cost_usd,usage_type,pricing_model,project,owner,currency
2026-02-09,1199,Amazon S3,us-east-1,Production,38.91,Network,On-Demand,Analytics,DevOps,USD
2026-02-09,1089,Amazon S3,us-west-2,Production,51.05,Compute,On-Demand,WebApp,DevOps,USD
2026-02-09,1067,Amazon RDS,us-east-1,QA,95.93,Storage,Reserved,FinOps,DataTeam,USD
2026-02-09,1928,Amazon RDS,us-east-1,QA,28.96,Storage,Reserved,FinOps,DataTeam,USD
2026-02-09,1456,Amazon S3,eu-central-1,Production,36.7,Compute,Reserved,Analytics,DevOps,USD
2026-02-09,1182,AWS Lambda,us-west-2,QA,59.49,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-09,1191,CloudFront,us-west-2,QA,36.15,Network,Reserved,Analytics,Miguel,USD
2026-02-09,1999,AWS Lambda,eu-central-1,Production,37.3,Network,On-Demand,WebApp,Miguel,USD
2026-02-09,1068,AWS Lambda,eu-central-1,Production,45.88,Storage,On-Demand,WebApp,Miguel,USD
2026-02-09,1008,CloudFront,eu-central-1,Production,23.67,Compute,Reserved,FinOps,Miguel,USD
2026-02-09,1266,Amazon EC2,us-west-2,QA,68.36,Network,Spot,Analytics,DevOps,USD
2026-02-09,1651,Amazon S3,us-west-2,Production,29.6,Compute,Reserved,Analytics,Miguel,USD
2026-02-09,1962,Amazon EC2,us-west-2,Production,55.58,Network,Reserved,FinOps,DataTeam,USD
2026-02-09,1084,Amazon S3,us-west-2,Dev,97.13,Compute,Spot,Analytics,Miguel,USD
2026-02-10,1865,Amazon S3,us-west-2,Dev,68.34,Network,On-Demand,WebApp,Miguel,USD
2026-02-10,1519,Amazon S3,us-west-2,Production,17.96,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-10,1252,Amazon RDS,us-west-2,QA,76.25,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-10,1215,Amazon RDS,eu-central-1,Production,32.35,Storage,Reserved,Analytics,DataTeam,USD
2026-02-10,1555,CloudFront,us-west-2,QA,92.45,Storage,Reserved,FinOps,DevOps,USD
2026-02-10,1293,Amazon S3,eu-central-1,QA,68.91,Compute,Reserved,FinOps,Miguel,USD
2026-02-10,1442,Amazon EC2,us-west-2,Dev,48.4,Storage,Spot,Analytics,DataTeam,USD
2026-02-10,1179,Amazon EC2,us-west-2,QA,59.8,Network,Spot,Analytics,Miguel,USD
2026-02-10,1231,Amazon RDS,us-west-2,Production,16.21,Network,On-Demand,FinOps,DataTeam,USD
2026-02-10,1686,Amazon S3,us-east-1,Dev,8.79,Network,Spot,Analytics,Miguel,USD
2026-02-10,1621,Amazon S3,us-west-2,Dev,89.06,Compute,Reserved,WebApp,Miguel,USD
2026-02-10,1193,AWS Lambda,us-west-2,QA,87.18,Network,On-Demand,FinOps,DataTeam,USD
2026-02-10,1209,AWS Lambda,us-east-1,QA,50.79,Network,Spot,Analytics,Miguel,USD
2026-02-10,1791,Amazon RDS,us-west-2,Dev,15.76,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-10,1338,CloudFront,us-east-1,Production,85.94,Network,Reserved,Analytics,DevOps,USD
2026-02-10,1897,Amazon RDS,eu-central-1,QA,40.81,Storage,Reserved,WebApp,Miguel,USD
2026-02-10,1985,Amazon S3,eu-central-1,QA,77.8,Network,On-Demand,FinOps,Miguel,USD
2026-02-10,1329,AWS Lambda,us-east-1,Dev,17.47,Storage,Spot,Analytics,DevOps,USD
2026-02-10,1415,Amazon RDS,eu-central-1,Production,64.42,Compute,Reserved,FinOps,DevOps,USD
2026-02-10,1025,Amazon RDS,us-east-1,Dev,99.57,Compute,On-Demand,FinOps,Miguel,USD
2026-02-11,1486,AWS Lambda,us-east-1,Production,95.45,Storage,On-Demand,WebApp,DevOps,USD
2026-02-11,1873,CloudFront,us-east-1,QA,82.58,Compute,On-Demand,FinOps,DataTeam,USD
2026-02-11,1693,Amazon RDS,eu-central-1,Dev,97.81,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-11,1367,CloudFront,us-west-2,QA,14.43,Storage,On-Demand,FinOps,DevOps,USD
2026-02-11,1199,Amazon EC2,us-east-1,Production,24.46,Compute,Spot,Analytics,DevOps,USD
2026-02-11,1220,CloudFront,eu-central-1,QA,31.86,Storage,Spot,Analytics,Miguel,USD
2026-02-11,1609,Amazon RDS,us-east-1,Production,65.84,Compute,Reserved,WebApp,DevOps,USD
2026-02-11,1225,Amazon EC2,us-east-1,QA,42.41,Compute,Spot,FinOps,DataTeam,USD
2026-02-11,1681,Amazon RDS,us-east-1,QA,50.06,Network,Reserved,FinOps,DevOps,USD
2026-02-11,1855,AWS Lambda,eu-central-1,QA,89.01,Network,Reserved,FinOps,DataTeam,USD
2026-02-11,1432,Amazon RDS,eu-central-1,Dev,60.6,Network,Reserved,FinOps,DevOps,USD
2026-02-11,1810,AWS Lambda,us-west-2,Production,91.44,Storage,On-Demand,WebApp,Miguel,USD
2026-02-11,1451,AWS Lambda,us-west-2,QA,96.84,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-11,1753,Amazon EC2,eu-central-1,Dev,15.56,Compute,Spot,WebApp,DataTeam,USD
2026-02-11,1083,CloudFront,eu-central-1,Production,97.33,Compute,On-Demand,WebApp,Miguel,USD
2026-02-11,1036,Amazon S3,us-east-1,Production,33.97,Storage,Reserved,Analytics,DevOps,USD
2026-02-11,1299,CloudFront,eu-central-1,Dev,20.79,Network,Reserved,Analytics,Miguel,USD
2026-02-11,1991,Amazon S3,us-west-2,Dev,22.02,Compute,Reserved,Analytics,DataTeam,USD
2026-02-11,1443,AWS Lambda,eu-central-1,Dev,14.19,Compute,Spot,Analytics,Miguel,USD
2026-02-11,1048,CloudFront,us-east-1,Dev,78.58,Compute,Reserved,WebApp,Miguel,USD
2026-02-12,1574,AWS Lambda,eu-central-1,QA,6.0,Storage,On-Demand,Analytics,Miguel,USD
2026-02-12,1944,AWS Lambda,us-west-2,QA,53.42,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-12,1532,AWS Lambda,eu-central-1,QA,53.35,Storage,Reserved,FinOps,Miguel,USD
2026-02-12,1529,CloudFront,eu-central-1,QA,95.45,Network,On-Demand,FinOps,Miguel,USD
2026-02-12,1425,AWS Lambda,us-east-1,Production,12.84,Network,On-Demand,WebApp,Miguel,USD
2026-02-12,1054,CloudFront,us-east-1,QA,33.81,Network,Spot,Analytics,DevOps,USD
2026-02-12,1972,CloudFront,us-east-1,Production,80.45,Compute,Reserved,WebApp,DevOps,USD
2026-02-12,1041,Amazon S3,eu-central-1,Dev,6.35,Network,Reserved,WebApp,DataTeam,USD
2026-02-12,1018,Amazon RDS,us-east-1,Dev,99.57,Compute,Reserved,WebApp,DevOps,USD
2026-02-12,1550,Amazon EC2,us-east-1,QA,17.28,Storage,On-Demand,FinOps,DevOps,USD
2026-02-12,1145,CloudFront,us-west-2,Dev,68.46,Storage,On-Demand,Analytics,DevOps,USD
2026-02-12,1278,AWS Lambda,us-east-1,Dev,37.96,Compute,Spot,FinOps,DevOps,USD
2026-02-12,1210,AWS Lambda,us-east-1,Dev,22.81,Compute,On-Demand,Analytics,DevOps,USD
2026-02-12,1826,AWS Lambda,us-west-2,Production,53.55,Storage,Reserved,WebApp,DataTeam,USD
2026-02-12,1678,AWS Lambda,us-east-1,Dev,28.19,Storage,Spot,Analytics,DataTeam,USD
2026-02-12,1401,Amazon RDS,us-west-2,Production,42.48,Network,On-Demand,Analytics,DevOps,USD
2026-02-12,1546,AWS Lambda,us-west-2,Dev,53.83,Storage,Spot,FinOps,DataTeam,USD
2026-02-12,1717,AWS Lambda,us-west-2,Production,30.98,Compute,Reserved,WebApp,DevOps,USD
2026-02-12,1000,Amazon EC2,eu-central-1,Dev,9.55,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-12,1907,Amazon RDS,eu-central-1,QA,79.04,Network,Reserved,Analytics,Miguel,USD
2026-02-13,1326,Amazon RDS,us-west-2,Dev,73.02,Network,Spot,WebApp,DevOps,USD
2026-02-13,1709,Amazon S3,us-west-2,QA,98.72,Network,Reserved,Analytics,DevOps,USD
2026-02-13,1356,Amazon S3,us-west-2,Production,94.09,Storage,Reserved,WebApp,DevOps,USD
2026-02-13,1331,CloudFront,us-east-1,Dev,63.92,Storage,Reserved,WebApp,Miguel,USD
2026-02-13,1645,Amazon RDS,eu-central-1,Dev,73.63,Compute,Spot,FinOps,DevOps,USD
2026-02-13,1535,CloudFront,us-west-2,Production,44.74,Compute,On-Demand,Analytics,DevOps,USD
2026-02-13,1472,Amazon RDS,us-east-1,QA,85.26,Network,Reserved,FinOps,Miguel,USD
2026-02-13,1848,AWS Lambda,us-east-1,QA,5.93,Storage,Spot,WebApp,DataTeam,USD
2026-02-13,1438,AWS Lambda,eu-central-1,Production,82.53,Compute,Spot,WebApp,Miguel,USD
2026-02-13,1824,Amazon EC2,us-east-1,Dev,62.92,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-13,1546,CloudFront,eu-central-1,Dev,54.24,Storage,Spot,FinOps,DataTeam,USD
2026-02-13,1115,Amazon S3,us-west-2,Production,9.86,Network,On-Demand,WebApp,Miguel,USD
2026-02-13,1069,Amazon S3,us-east-1,Production,52.89,Compute,Reserved,Analytics,Miguel,USD
2026-02-13,1710,Amazon RDS,eu-central-1,Dev,48.23,Storage,On-Demand,WebApp,DevOps,USD
2026-02-13,1213,Amazon S3,us-east-1,Production,66.17,Compute,On-Demand,FinOps,Miguel,USD
2026-02-13,1238,Amazon S3,us-east-1,Production,83.26,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-13,1478,AWS Lambda,us-west-2,Production,17.67,Storage,Spot,FinOps,DataTeam,USD
2026-02-13,1609,AWS Lambda,us-west-2,QA,68.36,Network,On-Demand,WebApp,Miguel,USD
2026-02-13,1659,CloudFront,us-east-1,Production,35.0,Compute,Spot,Analytics,DevOps,USD
2026-02-13,1558,Amazon S3,us-east-1,Production,41.58,Network,Reserved,FinOps,DevOps,USD
2026-02-14,1559,Amazon S3,eu-central-1,Production,74.91,Compute,Reserved,FinOps,DataTeam,USD
2026-02-14,1038,AWS Lambda,us-west-2,Production,79.96,Compute,Spot,FinOps,DataTeam,USD
2026-02-14,1202,Amazon S3,eu-central-1,Dev,84.46,Network,Reserved,Analytics,DataTeam,USD
2026-02-14,1163,AWS Lambda,eu-central-1,Production,66.4,Compute,Spot,WebApp,DevOps,USD
2026-02-14,1614,Amazon RDS,us-east-1,Dev,76.42,Network,Spot,WebApp,DataTeam,USD
2026-02-14,1125,Amazon S3,us-east-1,QA,10.23,Storage,Reserved,Analytics,Miguel,USD
2026-02-14,1113,Amazon S3,us-west-2,Dev,11.28,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-14,1217,CloudFront,us-east-1,Dev,67.91,Storage,Spot,Analytics,Miguel,USD
2026-02-14,1655,AWS Lambda,us-east-1,Dev,18.27,Network,Spot,FinOps,DevOps,USD
2026-02-14,1148,AWS Lambda,us-west-2,QA,75.0,Storage,Reserved,Analytics,DevOps,USD
2026-02-14,1906,Amazon EC2,us-east-1,Dev,68.81,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-14,1447,CloudFront,us-west-2,QA,46.61,Compute,On-Demand,FinOps,DevOps,USD
2026-02-14,1393,Amazon S3,us-east-1,QA,22.73,Compute,Reserved,FinOps,DataTeam,USD
2026-02-14,1743,Amazon EC2,us-east-1,QA,9.66,Storage,Spot,Analytics,Miguel,USD
2026-02-14,1504,Amazon EC2,us-east-1,Dev,61.65,Compute,Reserved,FinOps,DevOps,USD
2026-02-14,1938,Amazon EC2,eu-central-1,Dev,69.15,Network,Reserved,FinOps,DevOps,USD
2026-02-14,1813,Amazon S3,us-west-2,Dev,77.13,Network,On-Demand,WebApp,DataTeam,USD
2026-02-14,1947,Amazon S3,us-east-1,QA,36.21,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-14,1577,CloudFront,us-west-2,QA,67.74,Storage,Reserved,FinOps,DevOps,USD
2026-02-14,1576,Amazon RDS,us-east-1,Dev,46.04,Compute,On-Demand,Analytics,Miguel,USD
2026-02-15,1045,AWS Lambda,eu-central-1,Production,25.68,Compute,Reserved,FinOps,Miguel,USD
2026-02-15,1546,Amazon S3,eu-central-1,Dev,29.07,Network,Spot,FinOps,DataTeam,USD
2026-02-15,1704,AWS Lambda,eu-central-1,QA,34.4,Network,On-Demand,WebApp,Miguel,USD
2026-02-15,1074,Amazon S3,us-west-2,QA,33.01,Storage,Reserved,WebApp,DevOps,USD
2026-02-15,1038,AWS Lambda,eu-central-1,Production,88.48,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-15,1894,Amazon EC2,eu-central-1,QA,69.98,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-15,1438,Amazon RDS,us-east-1,QA,53.76,Compute,Spot,Analytics,DevOps,USD
2026-02-15,1371,CloudFront,us-east-1,Dev,56.77,Compute,Reserved,Analytics,Miguel,USD
2026-02-15,1533,Amazon S3,us-west-2,Dev,25.74,Network,Spot,WebApp,Miguel,USD
2026-02-15,1596,Amazon S3,us-east-1,Production,18.36,Network,Reserved,FinOps,Miguel,USD
2026-02-15,1755,Amazon S3,us-west-2,QA,98.1,Network,Reserved,WebApp,DataTeam,USD
2026-02-15,1979,AWS Lambda,us-west-2,Production,26.24,Network,On-Demand,Analytics,Miguel,USD
2026-02-15,1866,Amazon RDS,us-east-1,Dev,14.34,Storage,Spot,FinOps,Miguel,USD
2026-02-15,1361,CloudFront,us-east-1,Dev,29.02,Storage,On-Demand,Analytics,Miguel,USD
2026-02-15,1892,CloudFront,us-west-2,QA,38.2,Storage,Reserved,FinOps,DevOps,USD
2026-02-15,1259,CloudFront,us-west-2,QA,18.88,Network,Spot,Analytics,DevOps,USD
2026-02-15,1625,AWS Lambda,us-west-2,QA,15.21,Compute,Reserved,Analytics,DataTeam,USD
2026-02-15,1569,Amazon RDS,us-east-1,Dev,25.09,Network,Reserved,FinOps,Miguel,USD
2026-02-15,1097,Amazon RDS,us-east-1,QA,98.91,Compute,On-Demand,Analytics,Miguel,USD
2026-02-15,1541,AWS Lambda,us-west-2,Dev,82.52,Compute,On-Demand,Analytics,Miguel,USD
2026-02-16,1385,Amazon S3,us-west-2,Production,64.82,Compute,Spot,FinOps,DevOps,USD
2026-02-16,1674,Amazon RDS,eu-central-1,Production,31.74,Compute,Reserved,FinOps,DevOps,USD
2026-02-16,1046,Amazon RDS,us-west-2,QA,34.06,Compute,Reserved,Analytics,DataTeam,USD
2026-02-16,1382,AWS Lambda,us-east-1,QA,65.54,Network,Spot,Analytics,DataTeam,USD
2026-02-16,1396,AWS Lambda,eu-central-1,QA,65.32,Compute,Reserved,WebApp,DataTeam,USD
2026-02-16,1809,Amazon EC2,us-east-1,QA,28.64,Storage,Reserved,Analytics,Miguel,USD
2026-02-16,1615,Amazon RDS,us-west-2,QA,31.33,Storage,Reserved,WebApp,DevOps,USD
2026-02-16,1891,CloudFront,us-west-2,QA,20.44,Compute,Spot,FinOps,DevOps,USD
2026-02-16,1842,CloudFront,eu-central-1,Production,5.82,Storage,Spot,Analytics,DevOps,USD
2026-02-16,1681,Amazon S3,us-east-1,Production,75.91,Compute,Spot,FinOps,DevOps,USD
2026-02-16,1366,Amazon EC2,eu-central-1,Production,60.9,Compute,Reserved,FinOps,Miguel,USD
2026-02-16,1281,Amazon EC2,us-east-1,QA,75.2,Compute,Spot,WebApp,Miguel,USD
2026-02-16,1017,AWS Lambda,us-west-2,Dev,64.55,Compute,Spot,FinOps,DataTeam,USD
2026-02-16,1752,Amazon EC2,us-west-2,QA,92.09,Storage,Reserved,Analytics,DataTeam,USD
2026-02-16,1922,Amazon S3,us-east-1,QA,12.76,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-16,1934,Amazon S3,eu-central-1,QA,56.58,Network,Spot,Analytics,Miguel,USD
2026-02-16,1724,CloudFront,us-east-1,QA,78.91,Network,On-Demand,WebApp,DataTeam,USD
2026-02-16,1780,Amazon EC2,us-west-2,Production,93.6,Network,Reserved,WebApp,DevOps,USD
2026-02-16,1631,Amazon S3,eu-central-1,QA,39.08,Compute,Spot,WebApp,DataTeam,USD
2026-02-16,1371,Amazon EC2,us-east-1,Production,28.32,Storage,On-Demand,FinOps,DevOps,USD
2026-02-17,1574,Amazon RDS,us-east-1,QA,14.54,Compute,Reserved,FinOps,Miguel,USD
2026-02-17,1405,AWS Lambda,eu-central-1,Production,81.05,Compute,Spot,Analytics,DevOps,USD
2026-02-17,1350,Amazon RDS,us-west-2,Dev,6.87,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-17,1165,Amazon S3,eu-central-1,Production,43.75,Compute,Spot,Analytics,DataTeam,USD
2026-02-17,1303,Amazon EC2,us-east-1,Dev,64.14,Storage,Reserved,FinOps,DataTeam,USD
2026-02-17,1760,CloudFront,us-east-1,Dev,85.2,Network,Reserved,WebApp,Miguel,USD
2026-02-17,1638,Amazon EC2,eu-central-1,QA,93.97,Network,Reserved,Analytics,DataTeam,USD
2026-02-17,1392,CloudFront,us-east-1,Production,22.37,Network,On-Demand,Analytics,DevOps,USD
2026-02-17,1422,Amazon EC2,us-west-2,QA,6.61,Network,Spot,WebApp,Miguel,USD
2026-02-17,1999,Amazon S3,us-east-1,Production,93.57,Network,On-Demand,FinOps,DataTeam,USD
2026-02-17,1691,CloudFront,us-east-1,Dev,48.66,Network,On-Demand,Analytics,DataTeam,USD
2026-02-17,1385,Amazon EC2,us-east-1,QA,51.1,Compute,Spot,FinOps,Miguel,USD
2026-02-17,1772,AWS Lambda,us-east-1,Production,63.25,Compute,On-Demand,WebApp,DevOps,USD
2026-02-17,1605,Amazon RDS,us-east-1,QA,64.55,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-17,1891,AWS Lambda,us-east-1,Production,24.62,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-17,1331,Amazon RDS,us-east-1,Dev,5.06,Compute,Reserved,Analytics,DevOps,USD
2026-02-17,1648,Amazon RDS,us-west-2,Production,14.61,Compute,Spot,Analytics,DevOps,USD
2026-02-17,1830,Amazon RDS,us-east-1,QA,35.41,Storage,Reserved,FinOps,DataTeam,USD
2026-02-17,1089,Amazon RDS,us-east-1,Production,45.62,Storage,Reserved,FinOps,DevOps,USD
2026-02-17,1781,CloudFront,eu-central-1,Dev,12.5,Compute,On-Demand,WebApp,Miguel,USD
2026-02-18,1976,AWS Lambda,us-west-2,QA,55.28,Storage,Spot,FinOps,DevOps,USD
2026-02-18,1465,CloudFront,eu-central-1,QA,85.44,Network,Reserved,FinOps,Miguel,USD
2026-02-18,1949,CloudFront,us-east-1,Production,27.64,Network,On-Demand,Analytics,Miguel,USD
2026-02-18,1841,Amazon RDS,us-west-2,Dev,15.1,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-18,1591,Amazon EC2,eu-central-1,Production,56.69,Storage,Spot,FinOps,Miguel,USD
2026-02-18,1938,Amazon S3,us-east-1,Dev,52.26,Network,On-Demand,Analytics,Miguel,USD
2026-02-18,1436,Amazon RDS,us-east-1,QA,44.8,Storage,Spot,FinOps,DevOps,USD
2026-02-18,1100,Amazon EC2,us-west-2,Dev,75.49,Network,On-Demand,Analytics,Miguel,USD
2026-02-18,1181,Amazon S3,eu-central-1,QA,82.99,Network,Spot,WebApp,Miguel,USD
2026-02-18,1735,Amazon S3,us-east-1,QA,51.84,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-18,1024,AWS Lambda,eu-central-1,QA,17.09,Compute,Reserved,FinOps,DevOps,USD
2026-02-18,1181,Amazon RDS,us-west-2,QA,9.94,Compute,Spot,WebApp,DevOps,USD
2026-02-18,1798,AWS Lambda,us-east-1,Production,53.42,Network,Spot,WebApp,DevOps,USD
2026-02-18,1612,AWS Lambda,us-east-1,Production,88.61,Network,Reserved,Analytics,DevOps,USD
2026-02-18,1387,Amazon RDS,us-west-2,QA,15.64,Network,Reserved,WebApp,DevOps,USD
2026-02-18,1503,Amazon RDS,us-west-2,Production,75.34,Network,On-Demand,Analytics,DevOps,USD
2026-02-18,1909,Amazon S3,us-west-2,QA,64.38,Network,Spot,WebApp,DevOps,USD
2026-02-18,1934,CloudFront,us-west-2,Production,8.08,Compute,Reserved,WebApp,DevOps,USD
2026-02-18,1559,AWS Lambda,us-west-2,Dev,19.7,Storage,Spot,FinOps,Miguel,USD
2026-02-18,1987,Amazon RDS,us-west-2,Dev,24.45,Network,On-Demand,FinOps,DataTeam,USD
2026-02-19,1864,Amazon S3,eu-central-1,Dev,10.18,Network,Spot,Analytics,DataTeam,USD
2026-02-19,1395,AWS Lambda,us-east-1,QA,35.29,Network,On-Demand,FinOps,DevOps,USD
2026-02-19,1653,Amazon RDS,us-west-2,Dev,6.49,Storage,Spot,Analytics,DevOps,USD
2026-02-19,1855,Amazon S3,us-east-1,QA,79.36,Network,Spot,WebApp,DataTeam,USD
2026-02-19,1273,Amazon EC2,us-east-1,Production,11.89,Network,Spot,FinOps,DataTeam,USD
2026-02-19,1469,AWS Lambda,us-west-2,Production,77.89,Storage,Spot,Analytics,DataTeam,USD
2026-02-19,1731,Amazon S3,us-west-2,QA,16.72,Network,On-Demand,FinOps,Miguel,USD
2026-02-19,1285,Amazon S3,eu-central-1,Production,40.47,Compute,On-Demand,Analytics,DevOps,USD
2026-02-19,1934,Amazon RDS,us-west-2,Production,15.05,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-19,1489,Amazon RDS,us-west-2,Dev,59.96,Compute,Spot,WebApp,DevOps,USD
2026-02-19,1249,Amazon S3,eu-central-1,Production,44.85,Network,Spot,WebApp,Miguel,USD
2026-02-19,1873,Amazon S3,eu-central-1,QA,52.53,Network,Reserved,FinOps,Miguel,USD
2026-02-19,1792,Amazon S3,us-west-2,Dev,49.06,Network,Spot,WebApp,DataTeam,USD
2026-02-19,1146,Amazon RDS,eu-central-1,Dev,68.95,Storage,On-Demand,Analytics,DevOps,USD
2026-02-19,1868,AWS Lambda,us-east-1,QA,85.04,Storage,Reserved,Analytics,DevOps,USD
2026-02-19,1935,AWS Lambda,us-east-1,Production,38.25,Compute,Spot,Analytics,Miguel,USD
2026-02-19,1713,Amazon EC2,us-west-2,Production,78.63,Storage,On-Demand,WebApp,DataTeam,USD
2026-02-19,1126,Amazon RDS,us-east-1,Production,53.34,Compute,Spot,FinOps,DataTeam,USD
2026-02-19,1784,CloudFront,us-west-2,Dev,13.09,Compute,Spot,WebApp,DataTeam,USD
2026-02-19,1309,CloudFront,us-west-2,Dev,32.91,Storage,Spot,Analytics,DataTeam,USD
2026-02-20,1687,AWS Lambda,eu-central-1,Production,64.96,Storage,Reserved,Analytics,Miguel,USD
2026-02-20,1347,AWS Lambda,us-west-2,Production,81.84,Compute,On-Demand,WebApp,DataTeam,USD
2026-02-20,1373,Amazon RDS,us-east-1,Dev,37.51,Compute,On-Demand,FinOps,Miguel,USD
2026-02-20,1852,Amazon S3,us-east-1,QA,70.08,Network,On-Demand,FinOps,Miguel,USD
2026-02-20,1824,Amazon RDS,eu-central-1,QA,47.02,Compute,On-Demand,FinOps,DevOps,USD
2026-02-20,1011,AWS Lambda,us-west-2,Dev,27.56,Compute,Spot,Analytics,DataTeam,USD
2026-02-20,1550,Amazon RDS,us-east-1,QA,13.97,Compute,Reserved,FinOps,DataTeam,USD
2026-02-20,1802,Amazon RDS,us-east-1,Production,65.37,Network,Spot,Analytics,Miguel,USD
2026-02-20,1439,AWS Lambda,us-east-1,QA,72.43,Network,Spot,WebApp,DevOps,USD
2026-02-20,1573,Amazon S3,us-west-2,Dev,48.53,Compute,On-Demand,WebApp,DevOps,USD
2026-02-20,1344,Amazon RDS,us-east-1,QA,49.63,Compute,Reserved,WebApp,DevOps,USD
2026-02-20,1275,Amazon EC2,us-west-2,Dev,37.14,Storage,Spot,FinOps,Miguel,USD
2026-02-20,1620,CloudFront,eu-central-1,Dev,96.95,Network,Reserved,FinOps,Miguel,USD
2026-02-20,1298,Amazon RDS,us-east-1,Production,28.43,Network,Spot,Analytics,DevOps,USD
2026-02-20,1678,CloudFront,us-east-1,Production,58.67,Storage,On-Demand,WebApp,Miguel,USD
2026-02-20,1809,Amazon EC2,us-west-2,QA,85.66,Network,Reserved,FinOps,Miguel,USD
2026-02-20,1253,AWS Lambda,us-east-1,QA,87.97,Compute,Spot,Analytics,DataTeam,USD
2026-02-20,1860,CloudFront,us-east-1,QA,24.79,Network,On-Demand,WebApp,Miguel,USD
2026-02-20,1687,Amazon S3,us-east-1,Production,77.38,Storage,Reserved,WebApp,DevOps,USD
2026-02-20,1229,Amazon S3,us-west-2,Dev,19.91,Storage,On-Demand,Analytics,DataTeam,USD
2026-02-21,1085,Amazon RDS,eu-central-1,Production,28.95,Compute,On-Demand,Analytics,DevOps,USD
2026-02-21,1132,Amazon RDS,eu-central-1,Dev,95.67,Compute,Reserved,Analytics,DataTeam,USD
2026-02-21,1787,AWS Lambda,eu-central-1,QA,61.55,Storage,Reserved,WebApp,DataTeam,USD
2026-02-21,1798,Amazon EC2,eu-central-1,QA,62.37,Storage,Spot,Analytics,Miguel,USD
2026-02-21,1700,Amazon EC2,eu-central-1,Production,8.9,Storage,On-Demand,Analytics,Miguel,USD
2026-02-21,1393,AWS Lambda,eu-central-1,QA,85.94,Network,Spot,Analytics,DevOps,USD
2026-02-21,1227,Amazon EC2,eu-central-1,Production,25.87,Network,Reserved,Analytics,DevOps,USD
2026-02-21,1701,Amazon EC2,eu-central-1,QA,76.61,Compute,Reserved,FinOps,DevOps,USD
2026-02-21,1593,AWS Lambda,us-east-1,Production,43.55,Network,Reserved,Analytics,DevOps,USD
2026-02-21,1880,Amazon EC2,us-east-1,QA,72.07,Network,On-Demand,FinOps,Miguel,USD
2026-02-21,1627,CloudFront,eu-central-1,Dev,18.8,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-21,1966,Amazon EC2,us-west-2,Production,8.42,Network,Spot,FinOps,Miguel,USD
2026-02-21,1228,AWS Lambda,eu-central-1,Dev,85.32,Network,Spot,WebApp,Miguel,USD
2026-02-21,1542,CloudFront,us-west-2,Production,98.17,Network,Reserved,WebApp,DevOps,USD
2026-02-21,1705,CloudFront,us-east-1,Production,11.33,Compute,On-Demand,WebApp,DevOps,USD
2026-02-21,1228,CloudFront,us-west-2,Dev,90.65,Storage,On-Demand,Analytics,DevOps,USD
2026-02-21,1614,Amazon EC2,eu-central-1,QA,52.47,Network,Spot,Analytics,DevOps,USD
2026-02-21,1697,Amazon RDS,us-west-2,Dev,58.1,Compute,Reserved,WebApp,Miguel,USD
2026-02-21,1736,Amazon EC2,eu-central-1,Dev,52.76,Storage,Reserved,WebApp,Miguel,USD
2026-02-21,1332,Amazon EC2,us-east-1,Dev,5.81,Storage,On-Demand,Analytics,DevOps,USD
2026-02-22,1400,AWS Lambda,eu-central-1,QA,76.72,Compute,Reserved,FinOps,Miguel,USD
2026-02-22,1152,CloudFront,us-west-2,Production,69.26,Storage,On-Demand,FinOps,DataTeam,USD
2026-02-22,1600,CloudFront,us-west-2,Production,57.23,Compute,Reserved,FinOps,Miguel,USD
2026-02-22,1412,Amazon RDS,eu-central-1,Dev,67.9,Storage,Spot,Analytics,DataTeam,USD
2026-02-22,1661,Amazon S3,us-west-2,Dev,49.72,Compute,On-Demand,Analytics,Miguel,USD
2026-02-22,1376,AWS Lambda,us-west-2,Production,41.48,Network,On-Demand,Analytics,DevOps,USD
2026-02-22,1155,Amazon RDS,us-east-1,Production,60.25,Compute,On-Demand,FinOps,DevOps,USD
2026-02-22,1447,Amazon RDS,eu-central-1,Dev,54.71,Storage,Reserved,WebApp,DataTeam,USD
2026-02-22,1215,Amazon RDS,eu-central-1,Production,87.61,Storage,On-Demand,FinOps,Miguel,USD
